type,startDate,endDate,value
feature_heartRate,2023-08-18 12:46:25 +0000,2023-08-18 12:46:25 +0000,83.0
feature_heartRate,2023-08-18 12:46:21 +0000,2023-08-18 12:46:21 +0000,83.0
feature_heartRate,2023-08-18 12:46:12 +0000,2023-08-18 12:46:12 +0000,83.0
feature_heartRate,2023-08-18 12:46:08 +0000,2023-08-18 12:46:08 +0000,82.0
feature_heartRate,2023-08-18 12:46:02 +0000,2023-08-18 12:46:02 +0000,80.0
feature_heartRate,2023-08-18 12:45:55 +0000,2023-08-18 12:45:55 +0000,80.0
feature_heartRate,2023-08-18 12:45:54 +0000,2023-08-18 12:45:54 +0000,80.0
feature_heartRate,2023-08-18 12:45:45 +0000,2023-08-18 12:45:45 +0000,80.0
feature_heartRate,2023-08-18 12:45:40 +0000,2023-08-18 12:45:40 +0000,79.0
feature_heartRate,2023-08-18 12:45:35 +0000,2023-08-18 12:45:35 +0000,81.0
feature_heartRate,2023-08-18 12:45:34 +0000,2023-08-18 12:45:34 +0000,82.0
feature_heartRate,2023-08-18 12:45:25 +0000,2023-08-18 12:45:25 +0000,83.0
feature_heartRate,2023-08-18 12:45:22 +0000,2023-08-18 12:45:22 +0000,84.0
feature_heartRate,2023-08-18 12:45:19 +0000,2023-08-18 12:45:19 +0000,85.0
feature_heartRate,2023-08-18 12:45:10 +0000,2023-08-18 12:45:10 +0000,87.0
feature_heartRate,2023-08-18 12:45:05 +0000,2023-08-18 12:45:05 +0000,84.0
feature_heartRate,2023-08-18 12:45:00 +0000,2023-08-18 12:45:00 +0000,82.0
feature_heartRate,2023-08-18 12:44:55 +0000,2023-08-18 12:44:55 +0000,82.0
feature_heartRate,2023-08-18 12:44:50 +0000,2023-08-18 12:44:50 +0000,82.0
feature_heartRate,2023-08-18 12:44:49 +0000,2023-08-18 12:44:49 +0000,82.0
feature_heartRate,2023-08-18 12:44:40 +0000,2023-08-18 12:44:40 +0000,83.0
feature_heartRate,2023-08-18 12:44:39 +0000,2023-08-18 12:44:39 +0000,83.0
feature_heartRate,2023-08-18 12:44:34 +0000,2023-08-18 12:44:34 +0000,83.0
feature_heartRate,2023-08-18 12:39:50 +0000,2023-08-18 12:39:50 +0000,116.0
feature_heartRate,2023-08-18 12:39:37 +0000,2023-08-18 12:39:37 +0000,114.0
feature_heartRate,2023-08-18 12:39:33 +0000,2023-08-18 12:39:33 +0000,113.0
feature_heartRate,2023-08-18 12:36:11 +0000,2023-08-18 12:36:11 +0000,71.0
feature_heartRate,2023-08-18 12:29:41 +0000,2023-08-18 12:29:41 +0000,75.0
feature_heartRate,2023-08-18 12:28:28 +0000,2023-08-18 12:28:28 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:28:21 +0000,2023-08-18 12:28:21 +0000,75.0
feature_heartRate,2023-08-18 12:28:14 +0000,2023-08-18 12:28:14 +0000,78.0
feature_heartRate,2023-08-18 12:28:12 +0000,2023-08-18 12:28:12 +0000,78.0
feature_heartRate,2023-08-18 12:28:08 +0000,2023-08-18 12:28:08 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:28:00 +0000,2023-08-18 12:28:00 +0000,80.0
feature_heartRate,2023-08-18 12:27:58 +0000,2023-08-18 12:27:58 +0000,80.0
feature_heartRate,2023-08-18 12:27:52 +0000,2023-08-18 12:27:52 +0000,80.0
feature_heartRate,2023-08-18 12:27:45 +0000,2023-08-18 12:27:45 +0000,80.0
feature_heartRate,2023-08-18 12:27:41 +0000,2023-08-18 12:27:41 +0000,80.0
feature_heartRate,2023-08-18 12:27:37 +0000,2023-08-18 12:27:37 +0000,80.0
feature_heartRate,2023-08-18 12:27:30 +0000,2023-08-18 12:27:30 +0000,79.0
feature_heartRate,2023-08-18 12:27:28 +0000,2023-08-18 12:27:28 +0000,79.0
feature_heartRate,2023-08-18 12:27:23 +0000,2023-08-18 12:27:23 +0000,80.0
feature_heartRate,2023-08-18 12:27:18 +0000,2023-08-18 12:27:18 +0000,82.0
feature_heartRate,2023-08-18 12:27:13 +0000,2023-08-18 12:27:13 +0000,81.0
feature_heartRate,2023-08-18 12:27:08 +0000,2023-08-18 12:27:08 +0000,82.0
feature_heartRate,2023-08-18 12:27:03 +0000,2023-08-18 12:27:03 +0000,87.0
feature_heartRate,2023-08-18 12:26:54 +0000,2023-08-18 12:26:54 +0000,85.0
feature_heartRate,2023-08-18 12:26:33 +0000,2023-08-18 12:26:33 +0000,81.0
feature_heartRate,2023-08-18 12:26:28 +0000,2023-08-18 12:26:28 +0000,80.0
feature_heartRate,2023-08-18 12:26:19 +0000,2023-08-18 12:26:19 +0000,81.0
feature_heartRate,2023-08-18 12:26:14 +0000,2023-08-18 12:26:14 +0000,82.0
feature_heartRate,2023-08-18 12:26:13 +0000,2023-08-18 12:26:13 +0000,81.0
feature_heartRate,2023-08-18 12:26:04 +0000,2023-08-18 12:26:04 +0000,82.0
feature_heartRate,2023-08-18 12:25:59 +0000,2023-08-18 12:25:59 +0000,79.0
feature_heartRate,2023-08-18 12:25:57 +0000,2023-08-18 12:25:57 +0000,78.0
feature_heartRate,2023-08-18 12:25:49 +0000,2023-08-18 12:25:49 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:25:44 +0000,2023-08-18 12:25:44 +0000,78.0
feature_heartRate,2023-08-18 12:25:43 +0000,2023-08-18 12:25:43 +0000,78.0
feature_heartRate,2023-08-18 12:25:35 +0000,2023-08-18 12:25:35 +0000,75.0
feature_heartRate,2023-08-18 12:25:33 +0000,2023-08-18 12:25:33 +0000,75.0
feature_heartRate,2023-08-18 12:25:24 +0000,2023-08-18 12:25:24 +0000,76.0
feature_heartRate,2023-08-18 12:25:22 +0000,2023-08-18 12:25:22 +0000,75.0
feature_heartRate,2023-08-18 12:25:18 +0000,2023-08-18 12:25:18 +0000,74.0
feature_heartRate,2023-08-18 12:25:09 +0000,2023-08-18 12:25:09 +0000,75.0
feature_heartRate,2023-08-18 12:25:05 +0000,2023-08-18 12:25:05 +0000,73.0
feature_heartRate,2023-08-18 12:25:02 +0000,2023-08-18 12:25:02 +0000,73.0
feature_heartRate,2023-08-18 12:24:58 +0000,2023-08-18 12:24:58 +0000,74.0
feature_heartRate,2023-08-18 12:24:49 +0000,2023-08-18 12:24:49 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:24:45 +0000,2023-08-18 12:24:45 +0000,78.0
feature_heartRate,2023-08-18 12:24:43 +0000,2023-08-18 12:24:43 +0000,79.0
feature_heartRate,2023-08-18 12:24:38 +0000,2023-08-18 12:24:38 +0000,80.0
feature_heartRate,2023-08-18 12:24:33 +0000,2023-08-18 12:24:33 +0000,82.0
feature_heartRate,2023-08-18 12:24:24 +0000,2023-08-18 12:24:24 +0000,82.0
feature_heartRate,2023-08-18 12:24:22 +0000,2023-08-18 12:24:22 +0000,82.0
feature_heartRate,2023-08-18 12:24:17 +0000,2023-08-18 12:24:17 +0000,82.0
feature_heartRate,2023-08-18 12:24:13 +0000,2023-08-18 12:24:13 +0000,89.0
feature_heartRate,2023-08-18 12:22:28 +0000,2023-08-18 12:22:28 +0000,78.0
feature_heartRate,2023-08-18 12:22:21 +0000,2023-08-18 12:22:21 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:22:17 +0000,2023-08-18 12:22:17 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:22:14 +0000,2023-08-18 12:22:14 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:22:09 +0000,2023-08-18 12:22:09 +0000,76.0
feature_heartRate,2023-08-18 12:22:04 +0000,2023-08-18 12:22:04 +0000,76.0
feature_heartRate,2023-08-18 12:21:55 +0000,2023-08-18 12:21:55 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:21:54 +0000,2023-08-18 12:21:54 +0000,76.0
feature_heartRate,2023-08-18 12:21:49 +0000,2023-08-18 12:21:49 +0000,76.0
feature_heartRate,2023-08-18 12:21:44 +0000,2023-08-18 12:21:44 +0000,78.0
feature_heartRate,2023-08-18 12:21:35 +0000,2023-08-18 12:21:35 +0000,80.0
feature_heartRate,2023-08-18 12:21:30 +0000,2023-08-18 12:21:30 +0000,81.0
feature_heartRate,2023-08-18 12:21:25 +0000,2023-08-18 12:21:25 +0000,80.0
feature_heartRate,2023-08-18 12:21:23 +0000,2023-08-18 12:21:23 +0000,81.0
feature_heartRate,2023-08-18 12:21:19 +0000,2023-08-18 12:21:19 +0000,81.0
feature_heartRate,2023-08-18 12:21:14 +0000,2023-08-18 12:21:14 +0000,79.0
feature_heartRate,2023-08-18 12:21:05 +0000,2023-08-18 12:21:05 +0000,80.0
feature_heartRate,2023-08-18 12:21:00 +0000,2023-08-18 12:21:00 +0000,81.0
feature_heartRate,2023-08-18 12:20:57 +0000,2023-08-18 12:20:57 +0000,81.0
feature_heartRate,2023-08-18 12:20:54 +0000,2023-08-18 12:20:54 +0000,82.0
feature_heartRate,2023-08-18 12:20:49 +0000,2023-08-18 12:20:49 +0000,83.0
feature_heartRate,2023-08-18 12:20:43 +0000,2023-08-18 12:20:43 +0000,81.0
feature_heartRate,2023-08-18 12:20:39 +0000,2023-08-18 12:20:39 +0000,81.0
feature_heartRate,2023-08-18 12:20:31 +0000,2023-08-18 12:20:31 +0000,81.0
feature_heartRate,2023-08-18 12:20:15 +0000,2023-08-18 12:20:15 +0000,79.0
feature_heartRate,2023-08-18 12:20:14 +0000,2023-08-18 12:20:14 +0000,79.0
feature_heartRate,2023-08-18 12:20:08 +0000,2023-08-18 12:20:08 +0000,80.0
feature_heartRate,2023-08-18 12:20:04 +0000,2023-08-18 12:20:04 +0000,79.0
feature_heartRate,2023-08-18 12:19:55 +0000,2023-08-18 12:19:55 +0000,89.0
feature_heartRate,2023-08-18 12:19:50 +0000,2023-08-18 12:19:50 +0000,91.0
feature_heartRate,2023-08-18 12:19:48 +0000,2023-08-18 12:19:48 +0000,92.00000000000001
feature_heartRate,2023-08-18 12:19:42 +0000,2023-08-18 12:19:42 +0000,92.00000000000001
feature_heartRate,2023-08-18 12:19:36 +0000,2023-08-18 12:19:36 +0000,92.00000000000001
feature_heartRate,2023-08-18 12:19:34 +0000,2023-08-18 12:19:34 +0000,92.00000000000001
feature_heartRate,2023-08-18 12:19:26 +0000,2023-08-18 12:19:26 +0000,90.0
feature_heartRate,2023-08-18 12:19:24 +0000,2023-08-18 12:19:24 +0000,90.0
feature_heartRate,2023-08-18 12:19:18 +0000,2023-08-18 12:19:18 +0000,88.0
feature_heartRate,2023-08-18 12:19:11 +0000,2023-08-18 12:19:11 +0000,84.0
feature_heartRate,2023-08-18 12:19:09 +0000,2023-08-18 12:19:09 +0000,84.0
feature_heartRate,2023-08-18 12:19:04 +0000,2023-08-18 12:19:04 +0000,84.0
feature_heartRate,2023-08-18 12:18:59 +0000,2023-08-18 12:18:59 +0000,86.0
feature_heartRate,2023-08-18 12:17:22 +0000,2023-08-18 12:17:22 +0000,75.0
feature_heartRate,2023-08-18 12:17:20 +0000,2023-08-18 12:17:20 +0000,75.0
feature_heartRate,2023-08-18 12:17:16 +0000,2023-08-18 12:17:16 +0000,74.0
feature_heartRate,2023-08-18 12:17:08 +0000,2023-08-18 12:17:08 +0000,76.0
feature_heartRate,2023-08-18 12:17:06 +0000,2023-08-18 12:17:06 +0000,77.00000000000001
feature_heartRate,2023-08-18 12:17:01 +0000,2023-08-18 12:17:01 +0000,75.0
feature_heartRate,2023-08-18 12:16:52 +0000,2023-08-18 12:16:52 +0000,72.0
feature_heartRate,2023-08-18 12:16:48 +0000,2023-08-18 12:16:48 +0000,71.0
feature_heartRate,2023-08-18 12:16:46 +0000,2023-08-18 12:16:46 +0000,71.0
feature_heartRate,2023-08-18 12:16:37 +0000,2023-08-18 12:16:37 +0000,75.0
feature_heartRate,2023-08-18 12:16:36 +0000,2023-08-18 12:16:36 +0000,75.0
feature_heartRate,2023-08-18 12:16:27 +0000,2023-08-18 12:16:27 +0000,81.0
feature_heartRate,2023-08-18 12:16:25 +0000,2023-08-18 12:16:25 +0000,82.0
feature_heartRate,2023-08-18 12:16:20 +0000,2023-08-18 12:16:20 +0000,86.0
feature_heartRate,2023-08-18 12:16:16 +0000,2023-08-18 12:16:16 +0000,87.0
feature_heartRate,2023-08-18 12:16:10 +0000,2023-08-18 12:16:10 +0000,84.0
feature_heartRate,2023-08-18 12:16:06 +0000,2023-08-18 12:16:06 +0000,84.0
feature_heartRate,2023-08-18 12:15:57 +0000,2023-08-18 12:15:57 +0000,90.0
feature_heartRate,2023-08-18 12:15:56 +0000,2023-08-18 12:15:56 +0000,89.0
feature_heartRate,2023-08-18 12:15:51 +0000,2023-08-18 12:15:51 +0000,87.0
feature_heartRate,2023-08-18 12:15:46 +0000,2023-08-18 12:15:46 +0000,95.0
feature_heartRate,2023-08-18 12:15:24 +0000,2023-08-18 12:15:24 +0000,98.0
feature_heartRate,2023-08-18 12:15:21 +0000,2023-08-18 12:15:21 +0000,97.0
feature_heartRate,2023-08-18 12:15:14 +0000,2023-08-18 12:15:14 +0000,99.0
feature_heartRate,2023-08-18 12:15:10 +0000,2023-08-18 12:15:10 +0000,99.0
feature_heartRate,2023-08-18 12:15:06 +0000,2023-08-18 12:15:06 +0000,99.0
feature_heartRate,2023-08-18 12:14:47 +0000,2023-08-18 12:14:47 +0000,100.0
feature_heartRate,2023-08-18 12:14:45 +0000,2023-08-18 12:14:45 +0000,100.0
feature_heartRate,2023-08-18 12:14:37 +0000,2023-08-18 12:14:37 +0000,99.0
feature_heartRate,2023-08-18 12:14:36 +0000,2023-08-18 12:14:36 +0000,98.0
feature_heartRate,2023-08-18 12:14:31 +0000,2023-08-18 12:14:31 +0000,105.0
feature_heartRate,2023-08-18 12:10:11 +0000,2023-08-18 12:10:11 +0000,76.0
feature_heartRate,2023-08-18 12:04:35 +0000,2023-08-18 12:04:35 +0000,71.0
feature_heartRate,2023-08-18 12:03:08 +0000,2023-08-18 12:03:08 +0000,71.0
feature_heartRate,2023-08-18 11:55:40 +0000,2023-08-18 11:55:40 +0000,61.961845397949226
feature_heartRate,2023-08-18 11:54:35 +0000,2023-08-18 11:54:35 +0000,65.0
feature_heartRate,2023-08-18 11:52:12 +0000,2023-08-18 11:52:12 +0000,70.0
feature_heartRate,2023-08-18 11:46:30 +0000,2023-08-18 11:46:30 +0000,60.0
feature_heartRate,2023-08-18 11:40:32 +0000,2023-08-18 11:40:32 +0000,63.0
feature_heartRate,2023-08-18 11:38:49 +0000,2023-08-18 11:38:49 +0000,64.0
feature_heartRate,2023-08-18 11:38:44 +0000,2023-08-18 11:38:44 +0000,64.0
feature_heartRate,2023-08-18 11:38:40 +0000,2023-08-18 11:38:40 +0000,64.0
feature_heartRate,2023-08-18 11:38:34 +0000,2023-08-18 11:38:34 +0000,63.0
feature_heartRate,2023-08-18 11:38:30 +0000,2023-08-18 11:38:30 +0000,64.0
feature_heartRate,2023-08-18 11:38:21 +0000,2023-08-18 11:38:21 +0000,71.0
feature_heartRate,2023-08-18 11:38:17 +0000,2023-08-18 11:38:17 +0000,67.0
feature_heartRate,2023-08-18 11:38:15 +0000,2023-08-18 11:38:15 +0000,66.0
feature_heartRate,2023-08-18 11:38:06 +0000,2023-08-18 11:38:06 +0000,72.0
feature_heartRate,2023-08-18 11:38:03 +0000,2023-08-18 11:38:03 +0000,73.0
feature_heartRate,2023-08-18 11:38:00 +0000,2023-08-18 11:38:00 +0000,74.0
feature_heartRate,2023-08-18 11:37:55 +0000,2023-08-18 11:37:55 +0000,72.0
feature_heartRate,2023-08-18 11:37:46 +0000,2023-08-18 11:37:46 +0000,79.0
feature_heartRate,2023-08-18 11:37:43 +0000,2023-08-18 11:37:43 +0000,79.0
feature_heartRate,2023-08-18 11:37:40 +0000,2023-08-18 11:37:40 +0000,80.0
feature_heartRate,2023-08-18 11:37:34 +0000,2023-08-18 11:37:34 +0000,79.0
feature_heartRate,2023-08-18 11:37:30 +0000,2023-08-18 11:37:30 +0000,78.0
feature_heartRate,2023-08-18 11:37:25 +0000,2023-08-18 11:37:25 +0000,77.00000000000001
feature_heartRate,2023-08-18 11:36:56 +0000,2023-08-18 11:36:56 +0000,78.0
feature_heartRate,2023-08-18 11:36:05 +0000,2023-08-18 11:36:05 +0000,87.0
feature_heartRate,2023-08-18 11:36:01 +0000,2023-08-18 11:36:01 +0000,87.0
feature_heartRate,2023-08-18 11:35:56 +0000,2023-08-18 11:35:56 +0000,86.0
feature_heartRate,2023-08-18 11:31:12 +0000,2023-08-18 11:31:12 +0000,66.0
feature_heartRate,2023-08-18 11:24:39 +0000,2023-08-18 11:24:39 +0000,73.0
feature_heartRate,2023-08-18 11:19:33 +0000,2023-08-18 11:19:33 +0000,59.0
feature_heartRate,2023-08-18 11:13:36 +0000,2023-08-18 11:13:36 +0000,59.0
feature_heartRate,2023-08-18 11:11:49 +0000,2023-08-18 11:11:49 +0000,63.0
feature_heartRate,2023-08-18 11:05:42 +0000,2023-08-18 11:05:42 +0000,57.0
feature_heartRate,2023-08-18 10:59:26 +0000,2023-08-18 10:59:26 +0000,61.0
feature_heartRate,2023-08-18 10:57:09 +0000,2023-08-18 10:57:09 +0000,61.0
feature_heartRate,2023-08-18 10:48:47 +0000,2023-08-18 10:48:47 +0000,48.0
feature_heartRate,2023-08-18 10:43:34 +0000,2023-08-18 10:43:34 +0000,75.0
feature_heartRate,2023-08-18 10:39:50 +0000,2023-08-18 10:39:50 +0000,63.0
feature_heartRate,2023-08-18 10:36:31 +0000,2023-08-18 10:36:31 +0000,97.0
feature_heartRate,2023-08-18 10:36:28 +0000,2023-08-18 10:36:28 +0000,100.0
feature_heartRate,2023-08-18 10:36:10 +0000,2023-08-18 10:36:10 +0000,97.0
feature_heartRate,2023-08-18 10:36:07 +0000,2023-08-18 10:36:07 +0000,95.0
feature_heartRate,2023-08-18 10:36:03 +0000,2023-08-18 10:36:03 +0000,97.0
feature_heartRate,2023-08-18 10:35:57 +0000,2023-08-18 10:35:57 +0000,97.0
feature_heartRate,2023-08-18 10:35:53 +0000,2023-08-18 10:35:53 +0000,99.0
feature_heartRate,2023-08-18 10:34:24 +0000,2023-08-18 10:34:24 +0000,73.0
feature_heartRate,2023-08-18 10:30:39 +0000,2023-08-18 10:30:39 +0000,76.0
feature_heartRate,2023-08-18 10:28:13 +0000,2023-08-18 10:28:13 +0000,73.0
feature_heartRate,2023-08-18 10:27:42 +0000,2023-08-18 10:27:42 +0000,63.0
feature_heartRate,2023-08-18 10:27:34 +0000,2023-08-18 10:27:34 +0000,65.0
feature_heartRate,2023-08-18 10:27:30 +0000,2023-08-18 10:27:30 +0000,67.0
feature_heartRate,2023-08-18 10:27:25 +0000,2023-08-18 10:27:25 +0000,68.0
feature_heartRate,2023-08-18 10:27:22 +0000,2023-08-18 10:27:22 +0000,68.0
feature_heartRate,2023-08-18 10:27:15 +0000,2023-08-18 10:27:15 +0000,70.0
feature_heartRate,2023-08-18 10:27:09 +0000,2023-08-18 10:27:09 +0000,71.0
feature_heartRate,2023-08-18 10:27:06 +0000,2023-08-18 10:27:06 +0000,71.0
feature_heartRate,2023-08-18 10:26:58 +0000,2023-08-18 10:26:58 +0000,74.0
feature_heartRate,2023-08-18 10:26:56 +0000,2023-08-18 10:26:56 +0000,75.0
feature_heartRate,2023-08-18 10:26:50 +0000,2023-08-18 10:26:50 +0000,77.00000000000001
feature_heartRate,2023-08-18 10:26:46 +0000,2023-08-18 10:26:46 +0000,79.0
feature_heartRate,2023-08-18 10:26:42 +0000,2023-08-18 10:26:42 +0000,80.0
feature_heartRate,2023-08-18 10:26:37 +0000,2023-08-18 10:26:37 +0000,83.0
feature_heartRate,2023-08-18 10:25:13 +0000,2023-08-18 10:25:13 +0000,97.0
feature_heartRate,2023-08-18 10:25:08 +0000,2023-08-18 10:25:08 +0000,99.0
feature_heartRate,2023-08-18 10:25:03 +0000,2023-08-18 10:25:03 +0000,99.0
feature_heartRate,2023-08-18 10:25:02 +0000,2023-08-18 10:25:02 +0000,99.0
feature_heartRate,2023-08-18 10:24:53 +0000,2023-08-18 10:24:53 +0000,101.0
feature_heartRate,2023-08-18 10:24:51 +0000,2023-08-18 10:24:51 +0000,99.0
feature_heartRate,2023-08-18 10:24:46 +0000,2023-08-18 10:24:46 +0000,101.0
feature_heartRate,2023-08-18 10:24:37 +0000,2023-08-18 10:24:37 +0000,105.0
feature_heartRate,2023-08-18 10:24:33 +0000,2023-08-18 10:24:33 +0000,112.0
feature_heartRate,2023-08-18 10:24:30 +0000,2023-08-18 10:24:30 +0000,115.0
feature_heartRate,2023-08-18 10:24:23 +0000,2023-08-18 10:24:23 +0000,111.0
feature_heartRate,2023-08-18 10:21:07 +0000,2023-08-18 10:21:07 +0000,71.0
feature_heartRate,2023-08-18 10:12:21 +0000,2023-08-18 10:12:21 +0000,59.0
feature_heartRate,2023-08-18 10:12:08 +0000,2023-08-18 10:12:08 +0000,65.0
feature_heartRate,2023-08-18 10:03:42 +0000,2023-08-18 10:03:42 +0000,55.0
feature_heartRate,2023-08-18 09:59:53 +0000,2023-08-18 09:59:53 +0000,58.0
feature_heartRate,2023-08-18 09:56:20 +0000,2023-08-18 09:56:20 +0000,56.0
feature_heartRate,2023-08-18 09:56:01 +0000,2023-08-18 09:56:01 +0000,56.24482345581055
feature_heartRate,2023-08-18 09:51:13 +0000,2023-08-18 09:51:13 +0000,54.0
feature_heartRate,2023-08-18 09:45:50 +0000,2023-08-18 09:45:50 +0000,70.0
feature_heartRate,2023-08-18 09:40:09 +0000,2023-08-18 09:40:09 +0000,67.0
feature_heartRate,2023-08-18 09:36:42 +0000,2023-08-18 09:36:42 +0000,68.0
feature_heartRate,2023-08-18 09:33:08 +0000,2023-08-18 09:33:08 +0000,76.0
feature_heartRate,2023-08-18 09:33:02 +0000,2023-08-18 09:33:02 +0000,77.00000000000001
feature_heartRate,2023-08-18 09:33:00 +0000,2023-08-18 09:33:00 +0000,76.0
feature_heartRate,2023-08-18 09:32:53 +0000,2023-08-18 09:32:53 +0000,80.0
feature_heartRate,2023-08-18 09:32:50 +0000,2023-08-18 09:32:50 +0000,80.0
feature_heartRate,2023-08-18 09:29:22 +0000,2023-08-18 09:29:22 +0000,72.0
feature_heartRate,2023-08-18 09:27:57 +0000,2023-08-18 09:27:57 +0000,66.0
feature_heartRate,2023-08-18 09:25:40 +0000,2023-08-18 09:25:40 +0000,82.0
feature_heartRate,2023-08-18 09:25:32 +0000,2023-08-18 09:25:32 +0000,91.0
feature_heartRate,2023-08-18 09:15:24 +0000,2023-08-18 09:15:24 +0000,62.00000000000001
feature_heartRate,2023-08-18 09:09:50 +0000,2023-08-18 09:09:50 +0000,61.0
feature_heartRate,2023-08-18 09:05:07 +0000,2023-08-18 09:05:07 +0000,72.0
feature_heartRate,2023-08-18 08:57:24 +0000,2023-08-18 08:57:24 +0000,60.0
feature_heartRate,2023-08-18 08:40:18 +0000,2023-08-18 08:40:18 +0000,61.0
feature_heartRate,2023-08-18 08:35:50 +0000,2023-08-18 08:35:50 +0000,64.0
feature_heartRate,2023-08-18 08:28:45 +0000,2023-08-18 08:28:45 +0000,79.0
feature_heartRate,2023-08-18 08:21:35 +0000,2023-08-18 08:21:35 +0000,82.0
feature_heartRate,2023-08-18 08:19:41 +0000,2023-08-18 08:19:41 +0000,107.00000000000001
feature_heartRate,2023-08-18 08:16:07 +0000,2023-08-18 08:16:07 +0000,93.0
feature_heartRate,2023-08-18 08:12:48 +0000,2023-08-18 08:12:48 +0000,88.0
feature_heartRate,2023-08-18 08:08:32 +0000,2023-08-18 08:08:32 +0000,98.0
feature_heartRate,2023-08-18 08:08:31 +0000,2023-08-18 08:08:31 +0000,98.0
feature_heartRate,2023-08-18 08:08:25 +0000,2023-08-18 08:08:25 +0000,99.0
feature_heartRate,2023-08-18 08:08:21 +0000,2023-08-18 08:08:21 +0000,99.0
feature_heartRate,2023-08-18 08:08:13 +0000,2023-08-18 08:08:13 +0000,97.0
feature_heartRate,2023-08-18 08:08:10 +0000,2023-08-18 08:08:10 +0000,94.0
feature_heartRate,2023-08-18 08:08:06 +0000,2023-08-18 08:08:06 +0000,93.0
feature_heartRate,2023-08-17 20:22:05 +0000,2023-08-17 20:22:05 +0000,65.0
feature_heartRate,2023-08-17 18:11:32 +0000,2023-08-17 18:11:32 +0000,70.0
feature_heartRate,2023-08-17 18:06:29 +0000,2023-08-17 18:06:29 +0000,69.0
feature_heartRate,2023-08-17 18:06:08 +0000,2023-08-17 18:06:08 +0000,66.0
feature_heartRate,2023-08-17 18:06:03 +0000,2023-08-17 18:06:03 +0000,64.0
feature_heartRate,2023-08-17 18:06:02 +0000,2023-08-17 18:06:02 +0000,64.0
feature_heartRate,2023-08-17 18:05:56 +0000,2023-08-17 18:05:56 +0000,63.0
feature_heartRate,2023-08-17 18:05:52 +0000,2023-08-17 18:05:52 +0000,63.0
feature_heartRate,2023-08-17 18:05:47 +0000,2023-08-17 18:05:47 +0000,65.0
feature_heartRate,2023-08-17 18:05:38 +0000,2023-08-17 18:05:38 +0000,69.0
feature_heartRate,2023-08-17 18:05:34 +0000,2023-08-17 18:05:34 +0000,70.0
feature_heartRate,2023-08-17 18:05:30 +0000,2023-08-17 18:05:30 +0000,73.0
feature_heartRate,2023-08-17 18:05:27 +0000,2023-08-17 18:05:27 +0000,74.0
feature_heartRate,2023-08-17 18:05:18 +0000,2023-08-17 18:05:18 +0000,71.0
feature_heartRate,2023-08-17 18:05:15 +0000,2023-08-17 18:05:15 +0000,70.0
feature_heartRate,2023-08-17 18:05:08 +0000,2023-08-17 18:05:08 +0000,69.0
feature_heartRate,2023-08-17 18:05:07 +0000,2023-08-17 18:05:07 +0000,69.0
feature_heartRate,2023-08-17 18:05:00 +0000,2023-08-17 18:05:00 +0000,72.0
feature_heartRate,2023-08-17 18:04:57 +0000,2023-08-17 18:04:57 +0000,72.0
feature_heartRate,2023-08-17 18:04:52 +0000,2023-08-17 18:04:52 +0000,76.0
feature_heartRate,2023-08-17 18:03:09 +0000,2023-08-17 18:03:09 +0000,68.0
feature_heartRate,2023-08-17 17:59:46 +0000,2023-08-17 17:59:46 +0000,66.0
feature_heartRate,2023-08-17 17:58:17 +0000,2023-08-17 17:58:17 +0000,65.0
feature_heartRate,2023-08-17 17:56:30 +0000,2023-08-17 17:56:30 +0000,68.0
feature_heartRate,2023-08-17 17:49:20 +0000,2023-08-17 17:49:20 +0000,64.0
feature_heartRate,2023-08-17 17:43:27 +0000,2023-08-17 17:43:27 +0000,63.0
feature_heartRate,2023-08-17 17:39:29 +0000,2023-08-17 17:39:29 +0000,64.0
feature_heartRate,2023-08-17 17:34:17 +0000,2023-08-17 17:34:17 +0000,66.0
feature_heartRate,2023-08-17 17:33:59 +0000,2023-08-17 17:33:59 +0000,66.14897918701172
feature_heartRate,2023-08-17 17:29:09 +0000,2023-08-17 17:29:09 +0000,67.0
feature_heartRate,2023-08-17 17:26:11 +0000,2023-08-17 17:26:11 +0000,70.0
feature_heartRate,2023-08-17 17:19:24 +0000,2023-08-17 17:19:24 +0000,66.0
feature_heartRate,2023-08-17 17:16:00 +0000,2023-08-17 17:16:00 +0000,67.0
feature_heartRate,2023-08-17 17:09:49 +0000,2023-08-17 17:09:49 +0000,63.0
feature_heartRate,2023-08-17 17:06:16 +0000,2023-08-17 17:06:16 +0000,65.0
feature_heartRate,2023-08-17 16:58:29 +0000,2023-08-17 16:58:29 +0000,67.0
feature_heartRate,2023-08-17 16:54:40 +0000,2023-08-17 16:54:40 +0000,67.0
feature_heartRate,2023-08-17 16:49:39 +0000,2023-08-17 16:49:39 +0000,70.0
feature_heartRate,2023-08-17 16:45:13 +0000,2023-08-17 16:45:13 +0000,72.0
feature_heartRate,2023-08-17 16:42:12 +0000,2023-08-17 16:42:12 +0000,65.0
